Date,NN Signal Vol-Parity,Ridge Signal Vol-Parity,Static B&H Vol-Parity Benchmark,Dynamic Long-Only Vol-Parity,Full_23_Commodity_Market_Factor,Four_Asset_Equal_Weight_Factor
2020-01-22,0.9523291656127134,1.0054412999894975,0.9876279822375216,0.9872692472959808,0.9858602243475134,0.9605108541945175
2020-01-23,0.9442267212520585,1.0125288377304424,0.9871522417577909,0.987111482862481,0.9790624144186064,0.9600143002244654
2020-01-24,0.9423268166225446,1.0176560399508772,0.9871150863616999,0.9873265165586211,0.9661838294369939,0.9555447140670269
2020-01-27,0.935442458156249,1.0239644312342657,0.9835714466073887,0.9841176919444946,0.9490869316003439,0.9513854825527772
2020-01-28,0.9272220917234025,1.0203475125725396,0.9750010599214735,0.9757929325774068,0.9499598985302742,0.947069681606549
2020-01-29,0.9295213735423955,1.0146641276973258,0.9739455140744258,0.9743629689529764,0.9421333126740267,0.9416808742196595
2020-01-30,0.9292358140171035,1.0236914915387618,0.9780626780357093,0.9784659301403054,0.9345858063508341,0.939936914261257
2020-01-31,0.9290332635077266,1.0252555456420225,0.9781129839295531,0.9785382553676618,0.9307550448558913,0.9410441377872688
2020-02-03,0.9133908597612953,1.0341492847239537,0.9628630296765178,0.9646627073607862,0.9201333081978759,0.9239289738199626
2020-02-04,0.9174371414450779,1.0318996673966094,0.9547780567412189,0.956290962436949,0.9212904157963538,0.9232364153183525
2020-02-05,0.9250722842922866,1.0251349441572501,0.9616975927061759,0.9625756145761905,0.9305227289654675,0.9291064061965351
2020-02-06,0.9291631375316324,1.0300309538763295,0.9655424587010437,0.9666571530114505,0.9349016328907522,0.9317363629216378
2020-02-07,0.9243196193624136,1.0323877314608696,0.9627731123163611,0.9643363543536055,0.9323418887405669,0.9281095219154147
2020-02-10,0.9166196110330257,1.0307565996083368,0.9570702607437591,0.9589274782081892,0.9266095755372102,0.9136247834245227
2020-02-11,0.917559707282789,1.0259457298525752,0.9558111672932109,0.9572283437975834,0.9309462988302358,0.915927095396023
2020-02-12,0.927076903209024,1.0230457449580554,0.9640311893747416,0.9648734132302416,0.9388298633369594,0.9295311683850733
2020-02-13,0.9316586337254509,1.0205997897544294,0.968856000132239,0.9693514689632694,0.9432716735755793,0.932199589600117
2020-02-14,0.9405323082506253,1.0195657788964803,0.9766372242692408,0.9767071565033051,0.9437089786707615,0.9403271086336744
2020-02-17,0.9421972782639876,1.017848772330341,0.9778562398987267,0.9777245433096425,0.9450384332532634,0.9417264049262841
2020-02-18,0.9573848425966356,1.04543723249436,0.9956191611632113,0.9964667835505698,0.9527579276938177,0.9686191132033891
2020-02-19,0.9645553640152754,1.033659373415834,1.0039487735127381,1.0040048583627446,0.9589328286275711,0.9745471365897891
2020-02-20,0.9601029223760372,1.0290557312044812,1.0055748464035703,1.0056010918380067,0.9522173788593132,0.9724329454848775
2020-02-21,0.9465967834259065,1.036549009273213,1.0127346631963763,1.0137289635888649,0.9517783514820292,0.9742326742187272
2020-02-24,0.9359068361546623,1.0394794012389728,1.0135135456733664,1.0150143434897636,0.9333506100665074,0.9637362367358379
2020-02-25,0.9182518191849616,1.0623215925446892,0.9926562181397233,0.9951954789802543,0.92494377747157,0.9479918024026006
2020-02-26,0.9110134237816178,1.0791528812163145,0.978769377665822,0.9819135046151367,0.9148831539583345,0.9324786631701768
2020-02-27,0.901642902656993,1.0839145753743473,0.9672898358292376,0.9698017584183518,0.9001564713959261,0.9138578978737124
2020-02-28,0.8557746195978266,1.1093516310616904,0.9195884160338035,0.9223149536578469,0.8863512022576253,0.8706746441346694
2020-03-02,0.8774191770218029,1.0817940335249803,0.9431532843638761,0.9473244212765731,0.9024494036335411,0.897444008938553
2020-03-03,0.8996365062620351,1.0826910175513849,0.9645763319570939,0.9686151479831716,0.9078921504475241,0.9158381726959571
2020-03-04,0.8982046617005461,1.093550665910138,0.9635350923207934,0.9682922914025414,0.9070939986695358,0.9166758680428901
2020-03-05,0.8908055131371327,1.10456276090676,0.9650248945892156,0.9670573673602422,0.9002349476297073,0.910051558536378
2020-03-06,0.8549271388708901,1.1659305539292617,0.9420889955178794,0.9412256496842838,0.8792955108813407,0.8792603595865545
2020-03-09,0.8025997411134308,1.3327733959961288,0.8957382368827368,0.9019968896532108,0.8387772176995961,0.8330987148834372
2020-03-10,0.8043006247862767,1.2605463181738696,0.9134132767897493,0.9188884219139907,0.8575257050471828,0.8657911193823167
2020-03-11,0.7968458320639966,1.283877696932916,0.8967567898830785,0.9033827195064994,0.8454036952737348,0.846360041377641
2020-03-12,0.7841031501541578,1.32200224764344,0.8584627867302544,0.8685653897411191,0.8102235485589276,0.8106526282253365
2020-03-13,0.8013606631455984,1.3185732599361235,0.8243580605435165,0.8319999087911595,0.8015377241329612,0.7890700098349773
2020-03-16,0.7685855035908764,1.3810133991079374,0.770583365153569,0.7829666940658383,0.7574760791085471,0.7343824457707743
2020-03-17,0.7443559825819767,1.4315526128608465,0.7641547317740098,0.7757169073850578,0.7484976167404392,0.7178450042097825
2020-03-18,0.747541147397238,1.5111447363342994,0.7156797745774613,0.729510793812852,0.713853175170062,0.6648268899121624
2020-03-19,0.7387333353943908,1.4142927123334066,0.7453853754986945,0.7536930060982084,0.7360244751960856,0.6992396414047878
2020-03-20,0.7411633698888372,1.4494539184358586,0.7405759145473019,0.749139729059798,0.7294947079931253,0.6891639116835077
2020-03-23,0.715782240951461,1.482119859700548,0.7730316498938005,0.7800347577181558,0.7248362535577565,0.7112586968364617
2020-03-24,0.701685579624692,1.5038835283549201,0.8107405846579033,0.8182043580280025,0.747196582031444,0.7413307985791086
2020-03-25,0.7135573449185871,1.4934671520585996,0.8153750551642954,0.8222691222787135,0.7629430852469148,0.7483315927125873
2020-03-26,0.7065576571474388,1.5238460638964986,0.8108078890898144,0.8180752869842332,0.752115253172139,0.7392477433114066
2020-03-27,0.711789548105243,1.541740845116665,0.7981716894923704,0.8085551675188425,0.7445107016943323,0.7265248244636285
2020-03-30,0.7177748512815489,1.5584468522936732,0.7762974045416577,0.7936131923744439,0.7330003878966814,0.7065269878588273
2020-03-31,0.7062198564358958,1.556600692624097,0.7647996321339604,0.7793356380138473,0.7357539596166442,0.696474639670436
2020-04-01,0.6955834790375011,1.5751480940859437,0.7492465678368773,0.7634974598186641,0.713137429621246,0.6774757806076297
2020-04-02,0.7225656911163116,1.5778955457760242,0.7997845686547811,0.7990856861639128,0.7377965933387904,0.7223757797114531
2020-04-03,0.7309811383036559,1.5688477812463963,0.8257432230185096,0.8211720150446787,0.7442498063864147,0.75448329435775
2020-04-06,0.7562673646414471,1.5673410574314421,0.8460165532591142,0.8502779102112444,0.7511899078092441,0.7757220587258514
2020-04-07,0.7453967605118161,1.5275593879540272,0.8472761589298987,0.862680009334233,0.7565570380930642,0.7852458843561211
2020-04-08,0.7473297575717377,1.546333509203084,0.8460384122356461,0.8550130978742313,0.7574157543046544,0.7804219598457048
2020-04-09,0.7221029611974109,1.592367968576639,0.8659233206616723,0.872448847701779,0.753306288410011,0.787331109270294
2020-04-10,0.7221029611974109,1.592367968576639,0.8659233206616723,0.872448847701779,0.753306288410011,0.787331109270294
2020-04-13,0.7265429569022872,1.5838447850081923,0.8617498348825308,0.8675865834322865,0.7487548102745673,0.7826547464551906
2020-04-14,0.7147319313979907,1.6020404952742249,0.8566383026211994,0.8607731244678848,0.746495994461339,0.7694878697155034
2020-04-15,0.7142552221298685,1.5746092887329812,0.8270428933873857,0.8333089004252899,0.7381432864154666,0.7397291269196515
2020-04-16,0.7060351119820203,1.545608898093818,0.8317313876372023,0.8444707067036028,0.7393908622986716,0.7512841946124054
2020-04-17,0.6877786368522549,1.5091162068827622,0.8249427717103909,0.8428111739919751,0.7413779424402379,0.7531665572296316
2020-04-20,0.6566254826947452,1.4497944119055337,0.8234634159454776,0.858721283353752,0.641364759719074,0.7597413377776867
2020-04-21,0.6754480864531914,1.423726980027497,0.7621017140731225,0.8071766972268215,0.5775543123039472,0.6914923675339004
2020-04-22,0.675766346486246,1.4284922833063283,0.79193366458789,0.8406815186604966,0.596935572180535,0.7230816154858313
2020-04-23,0.68399268998809,1.4661512521210187,0.7970362980025028,0.835245454153993,0.6047641728270448,0.7210826737721342
2020-04-24,0.6823423122563189,1.4788230678883436,0.7920909496885229,0.8257543343240374,0.5974564381326078,0.7131204067676021
2020-04-27,0.6752456229952835,1.4420764464613267,0.7800069604461233,0.8228842997241733,0.588788723850196,0.70609456645171
2020-04-28,0.679831576140848,1.4500222334596082,0.7824065184804454,0.822239408438225,0.5926118584050638,0.7074976158949479
2020-04-29,0.6963410114930496,1.4768216216593215,0.794402938143714,0.8229887587307313,0.6066717263745486,0.7173116456632088
2020-04-30,0.6700225580634271,1.4641379244299157,0.8089602571413147,0.8336391703709405,0.6215641869924252,0.7406211843410415
2020-05-01,0.6745729700409956,1.478213820354858,0.8074316044408232,0.829030014194263,0.619183337631782,0.7350169466698753
2020-05-04,0.6642837711308414,1.4590908182758153,0.8168450863385772,0.8420357313258311,0.6229794918213875,0.7499842411570327
2020-05-05,0.6416746266872115,1.4447453258485161,0.8496894712919107,0.8717968485046976,0.6425587112363046,0.7929587325573286
2020-05-06,0.6419376220836777,1.4668242354871714,0.8294934678071866,0.8453735779775531,0.6357310719738575,0.763400700979662
2020-05-07,0.6491285047522146,1.5022512399889705,0.84246798366072,0.8562886101787354,0.642367484976146,0.7683415102311688
2020-05-08,0.6408672539759254,1.5251121363367377,0.8489073716235341,0.8547304319778221,0.6483156740737668,0.7720663042822985
2020-05-11,0.6411378333469337,1.510365196251484,0.8364180932532682,0.8460404755686143,0.6432280418781378,0.76096911465889
2020-05-12,0.6506912305757356,1.539771581080358,0.8364717091649532,0.8394096238948424,0.6426818158562092,0.7534747433295653
2020-05-13,0.6567875044038167,1.5691692272611244,0.8290303450799787,0.8280433806859601,0.632014341038349,0.7378456439321189
2020-05-14,0.658428010660755,1.576862418214301,0.8553986795269041,0.8525492051609431,0.6423869861373346,0.7658120364817401
2020-05-15,0.6576201127880401,1.616236159477077,0.8777199461301115,0.868474915818718,0.6491572556720497,0.7827900345019072
2020-05-18,0.6416593049791217,1.5834596090852993,0.8978231311770304,0.8904168081273683,0.6690763008724593,0.815138106238339
2020-05-19,0.644794597536015,1.5769858527001062,0.9073630019918387,0.9025987200198329,0.673193172441716,0.8258702872083271
2020-05-20,0.651751245351515,1.605163595631725,0.9141170304888264,0.9031693748563866,0.6788946081184392,0.8281356396274965
2020-05-21,0.6492642007675026,1.6034931205604501,0.8975429572966587,0.88305911987488,0.671930738181569,0.8116935488220057
2020-05-22,0.6459181628608045,1.6051882457565554,0.901930998299112,0.8905447784260391,0.6679374088256613,0.8147853103657772
2020-05-25,0.6482384246120344,1.607418530780031,0.9040080731495791,0.8916098004378448,0.6682563433127257,0.8170223658243776
2020-05-26,0.6540242513436394,1.5853302705621928,0.9032567251284817,0.892633465910125,0.676267942104643,0.8239778820997147
2020-05-27,0.6473931827789015,1.593926716764125,0.894418874614002,0.8836349747944718,0.6663775777896659,0.809345681198912
2020-05-28,0.6457789510914322,1.6149114109445608,0.8980671026529817,0.8827553190645291,0.6659067552700493,0.8088424995529151
2020-05-29,0.6552643429789633,1.6290428624410256,0.9115618031094398,0.8967595211167348,0.6736103906540667,0.8202476783916126
2020-06-01,0.6526783706002262,1.6536179401712885,0.9146411854689949,0.8945338668122986,0.6768306291792628,0.8180315636046306
2020-06-02,0.6515963195687902,1.6478292486587613,0.9100155154488228,0.8879464866089092,0.6810002695265858,0.8169078792015496
2020-06-03,0.6480099481255048,1.6237647651413187,0.9024376738684995,0.8827399695342761,0.6821813503319291,0.8163376587138371
2020-06-04,0.6524765172142003,1.6339078414361003,0.9100862282166152,0.8897971726391283,0.6862186799887465,0.8213911196829768
2020-06-05,0.6595921797011821,1.6424803625878552,0.9013025608768929,0.8748675716950726,0.6944179630295749,0.8167685704667629
2020-06-08,0.6549457516923757,1.6439579888410425,0.9057445628304128,0.8823151172965896,0.6932150847034264,0.8178924760262013
2020-06-09,0.6604415186998202,1.6544387957371576,0.9090907915760553,0.883717848316507,0.6946198289442543,0.8181053548775962
2020-06-10,0.6614167794031511,1.6566055910971604,0.9119650095151997,0.8859344016901304,0.6965946391986644,0.8221964513210624
2020-06-11,0.6583518614102298,1.6252698786926139,0.9046417778684686,0.8870518959245843,0.6811172329154022,0.8137528677035639
2020-06-12,0.650946116469844,1.634546113939342,0.8959688660202733,0.8742699666355966,0.6788299317328862,0.8006018473232636
2020-06-15,0.6461305470758374,1.6526681919950885,0.8945290237820251,0.867859158370302,0.67940111826099,0.7964552083674427
2020-06-16,0.6476677093246125,1.6846188143606777,0.9032886967306012,0.8714185870984235,0.6847737411883394,0.8000396944173035
2020-06-17,0.6480292144600671,1.681401910998861,0.9049152074574712,0.8744730860584943,0.6866676532027672,0.8032215640640538
2020-06-18,0.6493086328504292,1.681681758074579,0.9041415670146513,0.8716282287817789,0.687982314296964,0.8037072784621169
2020-06-19,0.6589009245509884,1.6968349289803069,0.9184481824668026,0.8854788654844843,0.6911827886001107,0.8172992269589631
2020-06-22,0.6640880184846989,1.7114405698839736,0.926072652096509,0.8908483845869867,0.6938215664126546,0.8231454850001646
2020-06-23,0.6665254179952097,1.7226760653935536,0.928584790406162,0.8936880571507203,0.6931806911970533,0.8214174751696366
2020-06-24,0.6685910387792812,1.7014449360615338,0.9087207428760927,0.8784846189828383,0.6804404427194662,0.7996525914021655
2020-06-25,0.679986385175711,1.732164564873611,0.9085802197439559,0.8725014776035586,0.6803705188120862,0.7910520240635285
2020-06-26,0.6793904367962269,1.7359362114995192,0.9128171968266395,0.8773348845082177,0.6761025209006092,0.794952889693671
2020-06-29,0.663423759781111,1.7154826953934548,0.9235861328189671,0.8912775108325445,0.686426072337274,0.8185773027743005
2020-06-30,0.6665012076804281,1.7236455029132187,0.9350029037254666,0.9050927237367314,0.6926506783687633,0.8295140455581984
2020-07-01,0.6710946685823561,1.728012178693669,0.9246356851363958,0.8907961878902658,0.695910804629457,0.8168411493136284
2020-07-02,0.6605343423248056,1.7296630060954656,0.9365146856780993,0.9017679809862653,0.7010442697327476,0.8322414986962365
2020-07-03,0.6608831386979878,1.7266077403660662,0.9350468070994539,0.9010812337437073,0.7002090990680536,0.8306863223772634
2020-07-06,0.6551284126308132,1.715437492589036,0.9452604619006982,0.9124077126546083,0.703896472869875,0.8469772253489334
2020-07-07,0.6510994758124088,1.7147405817410522,0.9526164659050448,0.9210184238743219,0.7090545545009396,0.855437867218957
2020-07-08,0.6400245448281069,1.73766466102572,0.95987658400843,0.9270849969433287,0.7122659097964524,0.8570832350183278
2020-07-09,0.6462939958288765,1.7285979746432467,0.9468776086876415,0.9152801663374686,0.7094203310889272,0.8429103154071863
2020-07-10,0.6409658519906501,1.7317136462028342,0.9530695162328615,0.9196262575817357,0.7142644598188816,0.8512559769898786
2020-07-13,0.6521592982297517,1.7569402960526392,0.9600026714478976,0.9270518386906075,0.715337922075546,0.850525401609675
2020-07-14,0.653501210215816,1.7540672091820597,0.9577674752184958,0.9245748955888434,0.7086955297099513,0.8494340729922106
2020-07-15,0.6476969598846823,1.7638004463948502,0.9665904712818081,0.932030249719943,0.7134879602865475,0.8603582498794274
2020-07-16,0.6547622731047982,1.7596050102742846,0.9563513699292714,0.9216787772071401,0.7131318008053977,0.8479155647439618
2020-07-17,0.6528503965771196,1.762338986196849,0.959747830466731,0.9255271290622106,0.7121597851967901,0.8493722565656726
2020-07-20,0.6497123848700594,1.7852039998443725,0.9637566702377506,0.9277639687737499,0.712045962217644,0.8460101449295417
2020-07-21,0.6363500532513703,1.8359340199892074,0.9937101354115822,0.9554678209761538,0.7240475361486791,0.8729654073091796
2020-07-22,0.63379859674085,1.8507446565343872,1.017964106217723,0.9780703647592841,0.7288648687259632,0.8920743283847069
2020-07-23,0.6393017745478792,1.7995580590105646,1.0229463777967014,0.9880160489984333,0.7309553087338974,0.9024210123133835
2020-07-24,0.6369472803863784,1.7938236213012797,1.024458618421303,0.9904228957487404,0.7293246410662387,0.9050235961516332
2020-07-27,0.6498631104827205,1.7903947919016927,1.0475385753653563,1.0091673125365415,0.7354126677620799,0.9160266705716712
2020-07-28,0.6548149548443292,1.7757888437063596,1.0498853551650498,1.013992987317226,0.7358860575384072,0.9228793876759145
2020-07-29,0.6633369471951299,1.7705930187437033,1.0586015719018613,1.0234836284034527,0.7391864833995404,0.9343044216090001
2020-07-30,0.6426727453423916,1.7737780899417046,1.036361413822001,1.0026144216496784,0.7318494567406452,0.9073946989485551
2020-07-31,0.6398675413394493,1.780699645059565,1.0509618187218237,1.013942578383172,0.7370792356640516,0.9160263259701327
2020-08-03,0.6879667134447832,1.7661356932053003,1.0722184440580709,1.040288323983885,0.7480178016421946,0.9598267393267627
2020-08-04,0.6921439606984177,1.7525394079500443,1.104533243278999,1.069201006313154,0.7538834578604339,0.9918554563489977
2020-08-05,0.6829739008098442,1.7586386529692626,1.1246897967089773,1.0867575867562234,0.7613440749371152,1.0074588527473125
2020-08-06,0.6779039254852384,1.7482043228421889,1.1443883784494984,1.1016617089027043,0.7638319834618688,1.02052943346071
2020-08-07,0.6937853923151126,1.7486742933049886,1.1249707835127907,1.085450597633603,0.753927277834148,1.0124005865198729
2020-08-10,0.678957591972495,1.753341462472711,1.145630479833396,1.0992451493623223,0.7600261086206188,1.023485551911615
2020-08-11,0.7199537542608441,1.7974755748517446,1.0878894718119843,1.0518282190878845,0.7536717997244164,0.9830525710637005
2020-08-12,0.7226840446347802,1.8214760962788303,1.0916839550544073,1.0560212946551004,0.7568201740444412,0.9856819161661495
2020-08-13,0.7058958189043327,1.8173982112788658,1.1149536967999405,1.072491277671032,0.7613048354584455,1.0056733729410643
2020-08-14,0.7141495454086346,1.7707405209073581,1.099506518373237,1.067157204518047,0.7618867787301978,1.0072635467870406
2020-08-17,0.7057024098499387,1.790767177336851,1.131077192628885,1.0921830491699582,0.7722156313208566,1.0300215167331048
2020-08-18,0.6998363432963249,1.7788561363090165,1.1428258709794112,1.1037089545437506,0.7761901240259794,1.0447519569665988
2020-08-19,0.7115213007036563,1.7874169217734492,1.1240094226618393,1.0881329881027837,0.7788584570254684,1.0326553527111606
2020-08-20,0.7132092310956679,1.796317598829078,1.110613149951305,1.0737790494042905,0.7741508135529093,1.0172893247871329
2020-08-21,0.701018333525625,1.768874648671293,1.107358904881151,1.0736483371742869,0.7697904979505704,1.0206506441657934
2020-08-24,0.6990647430641781,1.776449423406104,1.110947893147343,1.0797060608699505,0.7766395000777447,1.0298816845908505
2020-08-25,0.7062528328596329,1.7963951118706476,1.1059360875121098,1.0765212810633644,0.7834740665174534,1.0260845509792873
2020-08-26,0.6996532514686901,1.804082220677044,1.124124401764837,1.088680197572956,0.7833331243184393,1.0374021544447776
2020-08-27,0.6837616007350784,1.7723614438269994,1.1166477168357316,1.0846184147318132,0.7837758471358637,1.0402070668129988
2020-08-28,0.693908800565465,1.7857432050388644,1.1315985066718939,1.0960002060739256,0.7876971472249863,1.046216322541948
2020-08-31,0.6954407501285932,1.781694557391524,1.1373925671075849,1.0970746648783845,0.7881683536862537,1.0486382150708078
2020-09-01,0.6930574762141096,1.802112221102344,1.135668063256086,1.0940577249567847,0.7919232353368355,1.0406472520091523
2020-09-02,0.6933987124231545,1.775576009019888,1.1064209358539372,1.068494070937664,0.7827294025795484,1.0140147226480494
2020-09-03,0.69439288986526,1.7611995052030596,1.0972773624577468,1.0612834290638729,0.7766414776383569,1.0062758253579744
2020-09-04,0.692156878547172,1.7325805198119046,1.0913467136236947,1.054391226829641,0.7778252586722254,1.0065770679560089
2020-09-07,0.6872748629384765,1.718608821879085,1.087812374203791,1.0494866759039632,0.7780165210586535,1.0026906700102327
2020-09-08,0.661797236406254,1.6751484750760417,1.0738528588698113,1.0268610800339975,0.7629650522803905,0.9748834575337937
2020-09-09,0.6638276688355419,1.6922077410250334,1.0836183748785957,1.0380144902631172,0.7675229010176092,0.9839881589959306
2020-09-10,0.6554960723244692,1.6769355838788564,1.0807242350154944,1.0316473863162143,0.7663860226985434,0.9741808665225653
2020-09-11,0.6577808044200829,1.661488703720819,1.068719478997655,1.0207429536049113,0.7694671074097209,0.9612174577979029
2020-09-14,0.6534594243357781,1.667032972137823,1.0782306335310434,1.02786260185074,0.7723278434926378,0.9706732095055951
2020-09-15,0.6600708518398166,1.692647156251402,1.0873437646464574,1.0388323205878087,0.7767672910438906,0.9830409285560382
2020-09-16,0.6704866799008632,1.7298304234154367,1.094187467577191,1.0474147289000093,0.7805296184331432,0.984084082464612
2020-09-17,0.6867568688771817,1.7238334136595117,1.081502558035953,1.0360541026113714,0.780891758368799,0.9600126305290206
2020-09-18,0.6839022251967714,1.7240127822988431,1.0842066227976142,1.038240421554454,0.7842188537015524,0.9615675937601641
2020-09-21,0.707251418447623,1.6468808551100174,1.0240992054902296,0.9858468319772383,0.7584595456473544,0.8964946525899018
2020-09-22,0.7083904941569652,1.6505188157415602,1.0263049000534314,0.9879161819294456,0.7593547293756983,0.898818250387027
2020-09-23,0.7238905381503814,1.6641568184990634,1.0161349667042365,0.9903834569582329,0.758623599920202,0.917106586934819
2020-09-24,0.723746213316213,1.6762206121508114,1.025254929234707,1.0006088844892358,0.7590677180898016,0.933226622224703
2020-09-25,0.7257146346323093,1.669548079602755,1.017000494845178,0.9919160910938162,0.7591427141495167,0.9194316059658302
2020-09-28,0.7281950645142155,1.6875215822706682,1.0277619376205904,1.000612793841248,0.7633917082118569,0.9252386821218328
2020-09-29,0.7153422770720976,1.6838266823448687,1.0275858048108135,0.990731135544201,0.7581232644687863,0.9089840643839369
2020-09-30,0.720792117806033,1.672967162958711,1.0137318637068156,0.981442123371391,0.7633000810303232,0.8958498677061996
2020-10-01,0.7078953814903712,1.671511719847676,1.0203702937200967,0.9810002820129466,0.7534012175078485,0.8983471569082982
2020-10-02,0.6976086528757787,1.6382857662809314,1.0039138750883898,0.9616267096349318,0.7482487684298488,0.8781347367163782
2020-10-05,0.7065298816214429,1.6750340457855746,1.0298738378592356,0.9901499051714616,0.759528909950378,0.9116400615490031
2020-10-06,0.7220768684611333,1.684022857908728,1.0239900476639658,0.9889206873529179,0.7648637815153857,0.9035657562082657
2020-10-07,0.7172041748432482,1.6693391992370366,1.0192623259496176,0.9841023327524181,0.7690156863688962,0.9054688658346379
2020-10-08,0.7253115482187675,1.6871180722078816,1.0277042083408026,0.9949271981593871,0.7743483105186022,0.9149360739145103
2020-10-09,0.7229650998087062,1.7078450475342493,1.0505345509105943,1.0119436434702125,0.7830823305958691,0.9378623413662576
2020-10-12,0.7102793602317979,1.682391025315654,1.0518396933835075,1.0119608832605644,0.7778515601538646,0.945450123087023
2020-10-13,0.7161905972426504,1.6828834387350762,1.0341868769715283,1.000723575623554,0.7757599929566551,0.9325587228128512
2020-10-14,0.713915417176887,1.7159425404386688,1.0376791851583034,1.0023387905143155,0.7788517561914133,0.9236107825149381
2020-10-15,0.7236259898072274,1.706342958541445,1.0401418579804909,1.0064974992513567,0.7818528732665817,0.9334613676787595
2020-10-16,0.7223439352520271,1.7024475003006112,1.0404021656139197,1.0055679832868758,0.7818888420855019,0.9335397867879638
2020-10-19,0.7203319372889019,1.6988864834068873,1.0440628796615572,1.0075613362007765,0.7843966682874476,0.937112917839204
2020-10-20,0.7311248101467427,1.7061414759985798,1.0547254747620554,1.0184909051956492,0.7898826660466975,0.9530992361762771
2020-10-21,0.7236987481820982,1.6731286393383187,1.057194273264615,1.018686715039475,0.7904149619842138,0.9584074607969045
2020-10-22,0.7288329848880133,1.6843781727827885,1.048735060250771,1.0134056050454923,0.790747348002193,0.953182786864177
2020-10-23,0.7231316990006177,1.6716708745652322,1.0438629868645946,1.0075725075175734,0.7883908093669448,0.9462402571720001
2020-10-26,0.7105939980322933,1.6378297686539307,1.0359324422526297,0.9995854582800142,0.7826539968516115,0.9406619432523559
2020-10-27,0.7190913630868639,1.6535509707293898,1.0429841624196659,1.0067227855180925,0.7866873264168257,0.9468813638344556
2020-10-28,0.7064665535977823,1.5961336807310307,1.0098685341432738,0.9766857169266183,0.7707224959415896,0.9173153293630592
2020-10-29,0.6999947553030677,1.5798409109361504,0.9996010961845924,0.9652523956036688,0.7638599010389838,0.908098479510524
2020-10-30,0.6937089337167969,1.5861410624437327,1.0059593988851512,0.9708062839678934,0.7624771528189609,0.914823693917859
2020-11-02,0.6992173185179585,1.5825144864417642,1.0160561663279495,0.9789623067976515,0.7673284897126957,0.9188191782863901
2020-11-03,0.7076865144569072,1.5901599195749585,1.0225338189967341,0.9828981878513182,0.7727785456555297,0.915122977349063
2020-11-04,0.715416648525035,1.5726813939936648,1.022066861105425,0.9838826268507866,0.7786697088870851,0.9169644857014456
2020-11-05,0.7041783541237803,1.6060143491303138,1.0439768131321272,1.0008942705110289,0.7843544547317349,0.9260521541158478
2020-11-06,0.696221722674072,1.5750496570363244,1.0406398922503433,0.9953866608136969,0.7801444305945812,0.9183603531603263
2020-11-09,0.7376222307520693,1.6754423368292493,1.0124297666844873,0.97231510359235,0.787679115525125,0.9042895244861058
2020-11-10,0.7392540250784337,1.7106689174816618,1.0350685663040957,0.9936316162489233,0.797906881041686,0.9277474554250149
2020-11-11,0.7416519483432487,1.706236455568091,1.0328384214081276,0.9929517154576558,0.7964517650581511,0.9315631247113391
2020-11-12,0.7381034703813629,1.7070195372424075,1.0331348555694497,0.9925958832370257,0.7956826053925363,0.9277333155962518
2020-11-13,0.7301881847582395,1.704352428758188,1.0382746986168208,0.9966736354942778,0.7929835812236455,0.931242971208747
2020-11-16,0.7402549054410384,1.7442056933638423,1.0352119235793202,0.9898867281742302,0.8015487870357245,0.9142895704963298
2020-11-17,0.741251962841709,1.7406903283370248,1.032374769807247,0.9874496728852805,0.8059021751141304,0.9117461022258118
