Date,XAU CURNCY,CO1 COMDTY
2005-12-12,0.003039513677811634,0.037166288605827935
2005-12-13,-0.01761363636363633,0.0013458950201885589
2005-12-14,-0.02352033930981312,0.0013440860215052641
2005-12-15,-0.006949654491609003,0.004194630872483174
2005-12-16,0.0005368006680186443,-0.045446950710108625
2005-12-19,0.0010928961748633004,-0.017854017153859703
2005-12-20,-0.022925764192139764,0.0010693281055069725
2005-12-21,0.0062569832402235015,0.009791703756453662
2005-12-22,0.018169705045121498,-0.0029971791255289926
2005-12-23,-0.0030337279162452324,0.0024756852343059688
2005-12-26,0.00463404932378686,0.0
2005-12-27,0.005483736859818178,-0.007055918151349427
2005-12-28,0.01712935617247502,0.023982945461005434
2005-12-29,0.0005807200929150991,0.007460097154753598
2005-12-30,0.00019346101760508994,0.015670742207680277
2006-01-02,-0.0002321083172147631,0.0
2006-01-03,0.03341201052468645,0.040183112919633945
2006-01-04,0.00046803332397260533,0.005378973105134355
2006-01-05,-0.017964071856287456,-0.00891699092088194
2006-01-06,0.028868140243902607,0.0260101423196466
2006-01-09,0.016668210019446184,-0.01132015306122447
2006-01-10,-0.011749703980326154,-0.0014513788098693414
2006-01-11,0.009216589861751112,0.004037467700258368
2006-01-12,-0.002009132420091375,0.007238217789930834
2006-01-13,0.020040263543191994,-0.005748961992973478
2006-01-16,0.008701892885978335,0.010761323482171514
2006-01-17,-0.013162575595873527,0.0313046241856032
2006-01-18,-0.02135904830569557,-0.010939907550077121
2006-01-19,0.027350584768394803,0.016201900607571318
2006-01-20,-0.005916098960200733,0.01839644335428492
2006-01-23,0.008836789900811493,-0.004064428721963109
2006-01-24,-0.0014301036825169477,-0.012394195888754456
2006-01-25,0.00859291084854985,-0.016988062442607865
2006-01-26,-0.0048810791622293515,0.010742643624474413
2006-01-27,-0.0020511905823596965,0.020332717190387983
2006-01-30,0.015817694369973267,0.005283816425120991
2006-01-31,0.0009677135567871531,-0.009010361916203746
2006-02-01,0.0007910001757778229,-0.014547658736172031
2006-02-02,0.005005708263809749,-0.033061663847455014
2006-02-03,-0.00576721426074811,0.008110687022900631
2006-02-06,0.0017577781683950633,-0.0009465215333649413
2006-02-07,-0.037638182137216925,-0.027948839412600623
2006-02-08,0.005469960798614171,-0.008122157244964234
2006-02-09,0.023483543385619532,-0.005076973468719381
2006-02-10,-0.02374202693125438,-0.018271604938271624
2006-02-13,-0.019328493647912892,-0.004359490274983169
2006-02-14,0.01332469695567684,0.0023576961940048324
2006-02-15,-0.013880010957903255,-0.02301747311827962
2006-02-16,0.015186591351050938,0.011006018916595028
2006-02-17,0.007206056736294819,0.018710665079095135
2006-02-20,0.006792247781199023,0.02755050926698943
2006-02-21,-0.002698569758028291,0.0009749756256094422
2006-02-22,0.001533327320285105,-0.018831168831168865
2006-02-23,-0.011437319884726294,0.0016545334215751772
2006-02-24,0.018584312653730395,0.03402708952758515
2006-02-27,-0.009122618728199416,-0.02571884984025563
2006-02-28,0.013719649787886867,0.012625020495163009
2006-03-01,0.0024930994568606035,0.011172279792746265
2006-03-02,0.01225686117772451,0.025940752602081618
2006-03-03,-0.007809072562955266,0.0017168721710631996
2006-03-06,-0.01777502652989027,-0.028669367404175805
2006-03-07,-0.004771765553254648,-0.01876804619826755
2006-03-08,-0.016555093178939884,-0.018636586562040258
2006-03-09,0.004599392880139774,0.0171580876228552
2006-03-10,-0.009156670634557273,-0.003766786767114394
2006-03-13,0.008964051381572968,0.022521782015453073
2006-03-14,0.00943396226415083,0.028456591639871354
2006-03-15,0.003447962979766128,-0.01610129748319522
2006-03-16,0.004430780359887754,-0.0004766444232602307
2006-03-17,-0.0023406553835072508,0.005563503417580717
2006-03-20,0.0014437827107018908,-0.030350932658868124
2006-03-21,-0.0050459542259866375,0.012879034887512297
2006-03-22,-0.0023546458974824658,-0.010140028971511339
2006-03-23,-0.0018155410312272746,0.028780487804878074
2006-03-24,0.018788650418334107,0.0037932669511615558
2006-03-27,0.012800599860746553,0.00157455518815941
2006-03-28,-0.006522122333862068,0.02138028611853482
2006-03-29,0.017743080198722394,0.008927197167923673
2006-03-30,0.026237796373779654,0.013882532418001414
2006-03-31,-0.008494011721736139,-0.00827565452904
2006-04-03,0.0071960935492161315,0.014110150204824867
2006-04-04,-0.0019562813642935994,-0.006732495511669656
2006-04-05,0.0030680074995736994,0.010694381683988397
2006-04-06,0.011554800339846905,0.011028315946348899
2006-04-07,-0.010834873173189874,-0.008107311320754707
2006-04-10,0.018510656364099543,0.02169713181750632
2006-04-11,-0.010554397665694104,0.009018181818181814
2006-04-12,0.00835832968218142,0.0007207726683002846
2006-04-13,-0.0031752398141648985,0.010371650821088929
2006-04-14,0.010930793991416277,0.0
2006-04-17,0.017379767827529147,0.016538351867693146
2006-04-18,0.0123883419182369,0.007713884992987419
2006-04-19,0.03078508404714375,0.015309672929714857
2006-04-20,-0.04326772883473917,-0.001096641535298093
2006-04-21,0.035069387755102044,0.017839989021545266
2006-04-24,-0.020947033029433015,-0.0041795874342726025
2006-04-25,0.015466408893185069,-0.018954779312212344
2006-04-26,0.013215928922735376,-0.00027601435274626773
2006-04-27,-0.007829259508635666,-0.019602429596907833
2006-04-28,0.03282672853242419,0.020839200225288623
2006-05-01,0.0010237916965909477,0.012413793103448256
2006-05-02,0.020912837734696987,0.020027247956403205
2006-05-03,-0.002691387559808578,-0.020702551088553678
2006-05-04,0.01904047976012002,-0.03996181123840692
2006-05-05,0.006032072973370495,0.0069612160818297575
2006-05-08,-0.007458321146533997,-0.021867945823927704
2006-05-09,0.03270959186680411,0.027260926006057895
2006-05-10,0.00998715936652883,-0.005616399887672041
2006-05-11,0.009040824975278916,0.023863315447613775
2006-05-12,0.0006999860002800951,-0.004551096400496446
2006-05-15,-0.052322327923894796,-0.0272928789138267
2006-05-16,0.019191024505462062,0.00042728955989179696
2006-05-17,-0.004779837775202744,-0.01708428246013649
2006-05-18,-0.0069858826953864694,0.009125144843568966
2006-05-19,-0.03620108456690596,-0.014209846418831606
2006-05-22,-0.0023570559610706088,0.009755387303435947
2006-05-23,0.015928663973782564,0.023792357606344794
2006-05-24,-0.038709677419354716,-0.0250704225352113
2006-05-25,0.01592008740440143,0.021525570644322478
2006-05-26,0.004301736057766181,-0.0016970725498514083
2006-05-29,-0.009071439498240852,0.0
2006-05-30,0.007919477592355229,0.0065165037540726445
2006-05-31,-0.011793536529330573,-0.009007741027445504
2006-06-01,-0.024178549287042772,-0.014486578610992673
2006-06-02,0.01365946632782733,0.023634529471105337
2006-06-05,-0.001645252272015174,0.004786709840912229
2006-06-06,-0.010201679353370463,-0.007846434075942321
2006-06-07,-0.006659795449139638,-0.022878124558678214
2006-06-08,-0.021071115013169495,-0.0020234137881196546
2006-06-09,-0.009457806767223742,0.020709630702389736
2006-06-12,-0.0052679232858672265,-0.021992054483541357
2006-06-13,-0.06983864294580067,-0.029160017408965677
2006-06-14,-0.004092162618984041,0.0008965929468021105
2006-06-15,0.030906654756587715,0.006718423409973084
2006-06-16,0.007105103543887159,0.020317366157496464
2006-06-19,-0.027359545728297352,-0.010029069767441778
2006-06-20,0.018752764263600286,-0.00044046395536634364
2006-06-21,0.020317791091429838,0.016010575793184545
2006-06-22,-0.011743681388817984,0.011276564984820103
2006-06-23,0.004133298889175796,-0.0002859185132236819
2006-06-26,0.0037732612983449876,0.0114400114400115
2006-06-27,-0.010593763348996199,0.0035345680757812303
2006-06-28,0.0018996632415162473,0.006058044519582806
2006-06-29,0.03361199689735406,0.02058535219156976
2006-06-30,0.027015759192862587,0.008644346871569786
2006-07-03,0.012421855971421536,-0.0016324309617740118
2006-07-04,-0.005212510024057759,-0.011990734432483885
2006-07-05,0.01273679967754937,0.020273065784029765
2006-07-06,0.007768845021093762,0.0013517166801837455
2006-07-07,-0.005971280981943994,-0.007694384449243974
2006-07-10,-0.008104886769964237,-0.008434226635831932
2006-07-11,0.027717696066650754,0.010701056386335672
2006-07-12,0.015714397069140018,0.009773313424731978
2006-07-13,0.013076911270394342,0.030918134157816857
2006-07-14,0.006211650632527821,0.007562915634372169
2006-07-17,-0.03180004517051871,-0.017471204866054024
2006-07-18,-0.015520271215962,-0.020547945205479534
2006-07-19,0.015322644340889369,-0.0061861215707368356
2006-07-20,-0.022714896927265693,-0.002435723951285662
2006-07-21,-0.013372602085489071,0.00040694519804662654
2006-07-24,-0.007260992335619165,0.011661016949152447
2006-07-25,0.006306379520520045,-0.017826028682482176
2006-07-26,0.009077253565487053,0.009825327510917026
2006-07-27,0.015366146458583474,0.013648648648648676
2006-07-28,0.0006305667218411415,-0.021597120383948898
2006-07-31,0.003150846790074935,0.023981468864967992
2006-08-01,0.015861798193953724,0.009846972721224256
2006-08-02,0.006802195253922783,0.013176966662274303
2006-08-03,-0.009704414587332177,-0.0042918454935622075
2006-08-04,0.0024343727226210365,-0.005094043887147293
2006-08-07,0.0033255993812837392,0.02796376526191402
2006-08-08,-0.009404147074693614,-0.009578544061302652
2006-08-09,0.011641117422768632,-0.0034816247582204474
2006-08-10,-0.021199021583619193,-0.025879917184264967
2006-08-11,-0.005815324165029501,0.004649309245483346
2006-08-14,-0.009248280768318518,-0.017585614174269404
2006-08-15,-0.0030317536301261994,-0.006729475100942128
2006-08-16,0.0068021766965429276,-0.009756097560975618
2006-08-17,-0.0239249662189015,-0.02052545155993435
2006-08-18,0.00146579804560254,0.010058675607711676
2006-08-21,0.02146690518783556,0.014937759336099532
2006-08-22,-0.0049355198216844975,-0.001907876805669173
2006-08-23,-0.0042399999999999105,-0.01665756417258324
2006-08-24,-0.0015264722423075083,0.00916412107747866
2006-08-25,0.001818474412616622,0.0002751788662629373
2006-08-28,-0.012449199235378239,-0.025859697386520053
2006-08-29,0.0002765216825533212,-0.01355549279864432
2006-08-30,0.0070412228636473895,0.004580589750930564
2006-08-31,0.012950523188218543,0.0009974351667141335
2006-09-01,-0.002949147138530117,-0.01565836298932377
2006-09-04,0.0016787912702853625,-0.02082429501084615
2006-09-05,0.018834796488427674,0.005612169546595824
2006-09-06,-0.007206642644524419,-0.017036275517697153
2006-09-07,-0.02666877071169338,-0.00597639324667576
2006-09-08,-0.009727626459143934,-0.018036975800390875
2006-09-11,-0.03446299934512109,-0.011939384662482788
2006-09-12,-0.0038999576091562904,-0.02416731216111534
2006-09-13,0.004681249468039939,0.0
2006-09-14,-0.025330396475770955,-0.011906651849499905
2006-09-15,0.00710995219469801,0.017512853470436962
2006-09-18,0.013567162633341345,0.0113690194220748
2006-09-19,-0.023075613079019175,-0.02935206869633089
2006-09-20,0.005491153142159755,-0.02734437831751657
2006-09-21,0.01282940360610274,0.01438729948734907
2006-09-22,0.009243409791167334,-0.015161395500489228
2006-09-25,0.002035278154681075,0.00645588478728687
2006-09-26,0.0020311442112390665,-0.011184210526315796
2006-09-27,0.018750000000000044,0.03476380572188953
2006-09-28,-0.002984579671696297,0.005304613406204695
2006-09-29,-0.004989190088142359,-0.0009593859929645232
2006-10-02,-0.0026742436904561018,-0.032490396927016496
2006-10-03,-0.03720462543991965,-0.0334160463192722
2006-10-04,-0.01305483028720622,0.013520451822693902
2006-10-05,0.012874779541446113,0.01317122593718345
2006-10-06,-0.00034825004353111755,-0.0028333333333333544
2006-10-09,0.005225570458108342,0.011866956376399784
2006-10-10,-0.007104487957026562,-0.019821605550049526
2006-10-11,0.0,-0.011627906976744318
2006-10-12,0.010994764397905588,0.0018755328218242884
2006-10-13,0.01916105644743671,0.01293396868618113
2006-10-16,0.009485094850948617,0.007392473118279508
2006-10-17,-0.009899328859060419,0.01634422948632408
2006-10-18,0.0001694628029147438,-0.022317033147358
2006-10-19,0.01558793629278199,0.021651560926485347
2006-10-20,-0.013179846513179827,-0.019549860358140214
2006-10-23,-0.01614539306846996,-0.007875335120643423
2006-10-24,0.007732623077584044,0.010977875358892053
2006-10-25,0.007843805951061267,0.03658536585365857
2006-10-26,0.010320615853142812,-0.020628525382755725
2006-10-27,0.00468893912752244,0.005101201250617082
2006-10-30,0.006917243103591986,-0.03929273084479368
2006-10-31,0.004138387684158307,0.0059645535105659064
2006-11-01,0.018133860863831286,-0.000847026935456574
2006-11-02,0.011496113989637236,-0.018819938962360117
2006-11-03,0.004322074595805914,0.022118541558665994
2006-11-06,-0.006694293911380211,0.010143702451394843
2006-11-07,0.0025673940949935137,-0.021255230125523106
2006-11-08,-0.01440460947503197,0.01898084815321499
2006-11-09,0.028596947060734124,0.029031716730995027
2006-11-10,-0.007656967840735107,-0.026255707762557035
2006-11-13,-0.004550082728776772,-0.011053424886953711
2006-11-14,-0.007703372223110239,-0.0035563082133783785
2006-11-15,0.0035755701584847532,0.010537049626104578
2006-11-16,-0.007783662333493813,-0.015472586612849004
2006-11-17,0.005580266882329266,0.007687051588657345
2006-11-20,0.0019301914106482077,-0.00016952025767091872
2006-11-21,0.007384812971584553,0.023906408952187208
2006-11-22,0.004462151394422298,-0.014903129657227954
2006-11-23,0.0015072187847058327,-0.002353336695242958
2006-11-24,0.01100990099009902,0.011457455770850888
2006-11-27,0.003760576621748557,0.00682991837414626
2006-11-28,-0.0009366219169528733,0.01273990734612851
2006-11-29,-0.005234375000000013,0.03038719163535375
2006-11-30,0.017827691824393366,0.018867924528301883
2006-12-01,-0.0037037037037036535,0.0056022408963585235
2006-12-04,0.0009293680297397522,-0.01810584958217276
2006-12-05,-0.004719900959455403,-0.002048857368006307
2006-12-06,-0.01896913628236019,-0.003948199620972814
2006-12-07,0.004580394642998531,-0.007927699381639397
2006-12-08,-0.01371008456392786,-0.005913377017740085
2006-12-11,0.008477965288330891,-0.005787781350482302
2006-12-12,-0.0006344674438893971,-0.005174644243208237
2006-12-13,-0.002063328307277179,-0.0030884265279584877
2006-12-14,-0.0046123260437375135,0.012881134844284992
2006-12-15,-0.01677718303107778,0.022054088860270493
2006-12-18,0.0014625822702527547,-0.021420696172625653
2006-12-19,0.010872210953347006,0.010944793175599488
2006-12-20,-0.004013163175214718,0.006686833306798201
2006-12-21,-0.003142880167620321,-0.01217776371975321
2006-12-22,0.004058205335489173,-0.0006404098623118415
2006-12-25,-0.0004186728072012036,0.0
2006-12-26,0.006363270237615959,-0.02114706824735657
2006-12-27,0.004001920922042546,-0.00949263502454989
2006-12-28,0.012276785714285587,0.0024785194976866265
2006-12-29,0.0028350921404947105,0.0031316960606559974
2007-01-01,0.00015705983979885652,0.0
2007-01-02,0.005810301507537696,-0.006901084456128803
2007-01-03,-0.020296643247462942,-0.041032428855062864
2007-01-04,-0.008764940239043839,-0.04917184265010355
2007-01-05,-0.02347266881028942,0.009617129377608391
2007-01-08,0.004280540006585509,-0.0007189072609633529
2007-01-09,0.006065573770491772,-0.007553956834532416
2007-01-10,-0.003910705556461003,-0.02700253715114176
2007-01-11,0.0004907574022576799,-0.0370646302849692
2007-01-12,0.02550686723348594,0.024177949709864643
2007-01-15,-0.0007971938775510612,0.003210576015108435
2007-01-16,-0.0030317536301261994,-0.016189759036144613
2007-01-17,0.011203585147247175,0.00995024875621886
2007-01-18,-0.00648939537828408,-0.01951496779082984
2007-01-19,0.012267006531782698,0.032657004830917824
2007-01-22,-0.003147623544224154,-0.01384730538922141
2007-01-23,0.020997789706346914,0.04554079696394675
2007-01-24,0.0032472552961186896,0.005989110707804057
2007-01-25,-0.004161528976572071,-0.023633411510012636
2007-01-26,-0.00015477480266212762,0.021618625277161962
2007-01-29,-0.003560371517027816,-0.029119189726894534
2007-01-30,0.005592667391641992,0.05048435171386001
2007-01-31,0.009114784489417715,0.017910977123603455
2007-02-01,0.006123698714023185,-0.01184668989547033
2007-02-02,-0.014227023737066413,0.0297954866008463
2007-02-05,0.000926140310256951,-0.005307310392056119
2007-02-06,0.007479373891587482,0.005507745266781328
2007-02-07,-0.0028317771314861906,-0.020369736391646742
2007-02-08,0.013815335021874375,0.031452035645640475
2007-02-09,0.009690362631538996,-0.0003388107741826296
2007-02-12,-0.008622628777086305,-0.04084053550245714
2007-02-13,0.004764785962789286,0.00759717314487629
2007-02-14,0.0073466315393300174,0.0070138523584077905
2007-02-15,0.0009265763005694705,0.002960125370015776
2007-02-16,-0.0010451661067563123,0.0234375
2007-02-19,0.0025409162244975914,-0.013740458015267243
2007-02-20,-0.02012672381662317,-0.002751977984176146
2007-02-21,0.03286420692278447,0.023628837530182967
2007-02-22,-0.00206231126169254,0.021398483572030225
2007-02-23,0.007528230865746499,0.0042890135268889296
2007-02-26,0.005860376529192024,0.007391590013140492
2007-02-27,-0.03379214915155482,0.0004891570194032191
2007-02-28,0.009044998869375043,0.00863754889178625
2007-03-01,-0.0073205348472398235,0.0035546938116011173
2007-03-02,-0.03311009105275042,-0.0004830140074062461
2007-03-05,-0.009105766985757713,-0.024806701030927858
2007-03-06,0.015551366635249808,0.01404030393128508
2007-03-07,0.003866976024748725,0.018081120703697717
2007-03-08,0.004314329738058564,-0.0027200000000000557
2007-03-09,-0.0023320036821110612,-0.019252366436707802
2007-03-12,0.0003383158024237165,-0.006379846229347286
2007-03-13,-0.010299769408147696,0.0026341784655909972
2007-03-14,0.0013979496738119046,0.002627257799671545
2007-03-15,0.0029471071816349337,-0.0013101867016050983
2007-03-16,0.010516548097742051,-0.011151197113807854
2007-03-19,0.0012243648607286328,0.003648424543946982
2007-03-20,0.007031488841332756,-0.005287508261731633
2007-03-21,0.00819672131147553,0.009468438538206003
2007-03-22,-0.0003011141222524216,0.028632548955076498
2007-03-23,-0.009939759036144635,0.0107182850743881
2007-03-26,0.010191664131426803,0.019468186134852683
2007-03-27,0.00046679716910102975,0.002949852507374562
2007-03-28,0.0017308589575713018,0.018266253869969162
2007-03-29,-0.006100126209507728,0.031924597141988365
2007-03-30,0.003476946334089126,0.003241013553329397
2007-04-02,0.00030129557095515125,0.009397944199706298
2007-04-03,-7.530120481924474e-05,-0.013529240616816929
2007-04-04,0.015663830107688792,0.00870078159563481
2007-04-05,0.00014829094683777022,-0.002339181286549863
2007-04-06,0.000815479279412834,0.0
2007-04-09,-0.006296296296296244,-0.024179366940210945
2007-04-10,0.01065970928065596,0.012464333984081755
2007-04-11,-0.0008850862959138839,0.006229605458321075
2007-04-12,-0.0017717407352723091,0.01297169811320753
2007-04-13,0.013932850170093047,0.0036379511059372316
2007-04-16,0.006841521764499925,-0.024938379005364664
2007-04-17,-0.005302733950536931,-0.019628252788103984
2007-04-18,0.005097953535794897,0.0016684362202334935
2007-04-19,-0.010289109484819758,-0.0015142337976984388
2007-04-20,0.013178124313639294,0.008340915984228037
2007-04-23,-0.004046535154274222,0.024966160324860986
2007-04-24,-0.007980845969672745,-0.014526779163609782
2007-04-25,0.003803115629342546,0.020994639666468196
2007-04-26,-0.01675774134790531,-0.013416946186378675
2007-04-27,0.0100778065950351,0.011234294161123204
2007-04-30,-0.004548455725918776,-0.011109486917117217
2007-05-01,-0.007369739848183343,-0.00960827790096086
2007-05-02,-0.0004454673695152289,-0.011194029850746245
2007-05-03,0.013667087573349335,-0.0030188679245283234
2007-05-04,0.009525903128892788,-0.01120363361090071
2007-05-07,-0.00014516948537424135,-0.013321084060633925
2007-05-08,-0.0045009074410163885,0.017070142768466967
2007-05-09,-0.007438197330999818,-0.005187671650900283
2007-05-10,-0.021894056278010443,0.00904907975460123
2007-05-11,0.007811913167580675,0.01580787353701152
2007-05-14,-0.0016397108146382067,0.0
2007-05-15,0.003434117207913312,0.01915307496633245
2007-05-16,-0.014731046797113234,-0.0014682131845543678
2007-05-17,-0.006796043192630052,0.03323040729304494
2007-05-18,0.006234319166730007,-0.012096200370001364
2007-05-21,0.002266717038156507,0.015413425525784952
2007-05-22,-0.006030908405578628,-0.01376081713718258
2007-05-23,0.003943875616230663,0.015535097813578869
2007-05-24,-0.010878597869607987,0.0016997167138810276
2007-05-25,0.0020621706255250505,-0.0004242081447963786
2007-05-28,-0.0006859756097561398,-0.013863347008063465
2007-05-29,0.001983067653115844,-0.022665327786544287
2007-05-30,-0.005176219837101259,-0.004256568325260446
2007-05-31,0.010788889739077101,0.002948113207547287
2007-06-01,0.017032551097653226,0.015138154027042772
2007-06-04,-0.0008931894305918009,0.019255827421456706
2007-06-05,-0.0016389778737987415,0.0007102272727272929
2007-06-06,0.0010446981568539293,0.008090844570617373
2007-06-07,-0.017294073797987308,0.0028161081385524867
2007-06-08,-0.015626185238564738,-0.036787419264251664
2007-06-11,0.00739770362949832,0.013994169096209985
2007-06-12,-0.009791172645911339,-0.01106958021851634
2007-06-13,0.006952491309385911,0.016717546154964236
2007-06-14,0.0003068661296510289,0.01458392908207018
2007-06-15,0.005215123859191539,0.007187147688838769
2007-06-18,0.0015259021896696368,0.009934238141877882
2007-06-19,0.007770244534166304,-0.004710446106954924
2007-06-20,-0.01043162748507076,-0.019766146993318467
2007-06-21,-0.0038346955923916903,-0.0028401022436808088
2007-06-22,0.003466045027912479,0.01367131871261762
2007-06-25,-0.005043558000916937,0.0025288002247820796
2007-06-26,-0.015514592933947857,-0.01667600896860988
2007-06-27,0.004290841004837009,0.005130397605814352
2007-06-28,0.008234288821564517,-0.0001417836381681914
2007-06-29,0.0010786655366359366,0.012620533182076121
2007-07-02,0.011698606942199596,0.017084441954908325
2007-07-03,-0.006162038798022018,0.004130524576621442
2007-07-04,0.0015309246785057962,0.0016454134101191453
2007-07-05,-0.007184347294405424,0.0232717316906228
2007-07-06,0.009853733641262519,0.011638795986622208
2007-07-09,0.006860801951517059,0.0021158423697433815
2007-07-10,0.004391278013325284,0.008181578252837163
2007-07-11,-0.00407055630936215,-0.012565445026178068
2007-07-12,0.009385407205570573,0.012725344644750836
2007-07-13,0.00014997000599881183,0.015314136125654354
2007-07-16,-0.0029989503673714113,-0.0030939796313006473
2007-07-17,0.0,-0.023276865382128475
2007-07-18,0.012182283050082843,0.016284919899377748
2007-07-19,0.006686478454680511,0.01185513288170914
2007-07-20,0.00870848708487082,-0.00038624951718813083
2007-07-23,-0.0026338893766461036,-0.01004636785162294
2007-07-24,-0.0008802816901408717,-0.023158990372105115
2007-07-25,-0.008957415565345128,0.01651571656899309
2007-07-26,-0.017780411912875937,-0.014937106918238796
2007-07-27,-0.002564489364911604,0.014365522745410919
2007-07-30,0.005747126436781436,-0.0068187778651981334
2007-07-31,-0.001052631578947416,0.01729601267494063
2007-08-01,0.00391389432485334,-0.022063595068137598
2007-08-02,-0.0019493177387913674,0.00544127405441297
2007-08-03,0.011117788461538325,-0.01333157338965163
2007-08-06,-0.0013372956909361022,-0.04789297658862879
2007-08-07,0.0004463621484898095,0.008852044400730508
2007-08-08,0.0035693039857227493,-0.01128133704735379
2007-08-09,-0.018820391227030164,-0.010987463022961053
2007-08-10,0.016160700800483152,0.0025637373593505597
2007-08-13,-0.00490487514863247,-0.002273050149168898
2007-08-14,-0.0005974607916354735,0.003986900185106057
2007-08-15,-0.0020923628755044055,0.016026095589278144
2007-08-16,-0.023064250411861775,-0.030988274706867602
2007-08-17,0.008431703204047292,0.014693171996542631
2007-08-20,-0.0015202189115232079,-0.008375922771152844
2007-08-21,0.000761266747868472,-0.016607015032211847
2007-08-22,0.005324813631522929,0.00014558159848609975
2007-08-23,-0.0010593220338982468,0.016885007278020225
2007-08-24,0.012270868050295425,0.010878900658459756
2007-08-27,-0.0008979347500748247,0.004672897196261738
2007-08-28,-0.007639304973037775,-0.005637773079633646
2007-08-29,0.007547169811320753,0.022395464209780336
2007-08-30,-0.0032958801498128576,-0.0031886870927491096
2007-08-31,0.012024650533593917,0.010987482614742694
2007-09-03,-0.0014852220406951222,0.009905076351630182
2007-09-04,0.014130596459913658,0.006947282386595921
2007-09-05,0.0,0.005681818181818121
2007-09-06,0.01994719859196259,0.005784234597793869
2007-09-07,0.007765314926660771,0.004012304400160538
2007-09-10,0.0032819634703198375,0.005461569202078298
2007-09-11,0.013511591523254207,0.0119236883942766
2007-09-12,-0.0014033118158854885,0.017020162346164103
2007-09-13,-0.004637436762226055,-0.003604531410916545
2007-09-14,-0.00098828180149646,-0.015245478036175819
2007-09-17,0.014556246466930434,0.009971136184728557
2007-09-18,0.007800529321632554,0.007924136139257021
2007-09-19,-0.003040774015203973,0.011341667740688122
2007-09-20,0.017329821156245595,0.007901108703963322
2007-09-21,-0.0031343690378848876,0.0026552029333670735
2007-09-24,-0.0013670539986329056,-0.004918032786885296
2007-09-25,0.001642710472279374,-0.016347737929286454
2007-09-26,-0.003963372967063172,-0.002447822726101445
2007-09-27,0.007821075740944039,0.03357871625984754
2007-09-28,0.012389380530973382,-0.010745970261152094
2007-10-01,0.00484131253362019,-0.01932550208412276
2007-10-02,-0.020877944325481845,-0.003348789283874387
2007-10-03,-0.0050574084199016545,-0.0024554148358748584
2007-10-04,0.013875532353345266,0.023059981862935564
2007-10-05,0.006368563685636985,-0.0008864125617321639
2007-10-08,-0.012656523495354954,-0.02940430925221804
2007-10-09,0.006273012409655054,0.01188299817184646
2007-10-10,0.004336630979807632,0.01432442895857533
2007-10-11,0.009108082579948773,0.019720101781170563
2007-10-12,0.0026743330881862093,0.004990642545227519
2007-10-15,0.012735880509435082,0.027312228429546836
2007-10-16,0.0014485119831446625,0.017039274924471215
2007-10-17,-0.007495069033530588,-0.012238593155893596
2007-10-18,0.017753047164811964,0.01768314687838335
2007-10-19,-0.003905233012236442,-0.009574468085106203
